Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-10-27,9.0,84,0,1,0,None,11.2,7.9,27.7,18.9,8.2,17.9
2023-10-28,14.2,63,1,0,1,Weekend,15.9,9.3,27.5,8.2,12.3,8.2
2023-10-29,8.2,67,0,0,1,Weekend,7.0,8.1,30.9,11.0,16.7,8.5
2023-10-30,7.3,76,1,0,0,None,31.3,6.5,33.6,14.7,18.1,16.6
2023-10-31,11.5,64,0,1,0,None,12.4,13.6,23.3,16.3,13.0,9.7
2023-11-01,15.0,80,0,0,0,None,18.3,17.9,35.5,18.6,13.6,11.5
2023-11-02,12.2,62,0,1,0,None,8.3,12.9,37.4,14.2,8.8,9.1
2023-11-03,8.2,60,1,0,0,None,23.0,6.1,30.3,11.1,19.7,14.8
2023-11-04,13.0,81,1,0,1,Weekend,12.9,7.5,32.9,8.0,13.0,6.4
2023-11-05,13.8,81,0,0,1,Weekend,7.6,8.0,26.3,14.6,14.4,7.0
2023-11-06,8.9,71,0,0,0,None,19.2,15.5,33.6,13.6,18.1,16.1
2023-11-07,7.7,75,1,0,0,None,13.8,5.8,33.1,14.8,10.2,17.8
2023-11-08,7.3,76,1,0,0,None,19.8,6.7,39.7,12.2,24.8,26.0
2023-11-09,13.5,84,1,0,0,None,15.1,8.2,26.1,9.2,16.2,11.9
2023-11-10,14.7,68,1,0,0,None,14.2,8.9,24.5,9.2,16.8,11.4
2023-11-11,14.6,89,0,0,1,Weekend,8.0,6.9,18.9,17.5,11.5,6.3
2023-11-12,14.6,63,0,0,1,Weekend,9.6,7.6,31.7,9.3,13.5,5.6
2023-11-13,7.4,65,0,0,0,None,17.6,14.1,38.6,25.2,10.6,16.0
2023-11-14,7.5,84,1,0,0,None,19.9,5.5,27.2,10.7,17.5,19.4
2023-11-15,8.3,77,1,0,0,None,21.0,10.2,37.1,13.9,22.1,21.7
2023-11-16,13.2,76,0,1,0,None,14.8,8.9,28.8,16.1,8.3,7.3
2023-11-17,9.5,76,1,0,0,None,14.1,7.3,23.0,11.9,11.2,14.2
2023-11-18,12.5,77,0,0,1,Weekend,6.0,10.5,29.2,13.6,16.8,4.6
2023-11-19,7.2,75,1,0,1,Weekend,17.4,6.8,23.6,13.4,8.0,8.3
2023-11-20,13.7,77,0,0,0,None,14.5,10.6,54.7,24.7,14.0,12.5
2023-11-21,14.3,62,1,0,0,None,16.5,14.5,30.9,8.1,14.7,9.8
2023-11-22,11.4,90,0,0,0,None,15.1,11.6,51.7,19.0,12.2,10.5
2023-11-23,13.9,62,0,1,0,None,9.8,12.6,25.1,14.2,7.9,10.9
2023-11-24,10.8,61,0,1,0,None,13.7,10.0,27.8,15.9,12.3,6.6
2023-11-25,14.3,88,1,0,1,Weekend,9.2,7.1,17.5,13.5,7.7,5.7
2023-11-26,9.1,73,1,0,1,Weekend,15.4,5.4,29.5,12.5,12.1,7.2
2023-11-27,13.0,67,1,0,0,None,17.1,14.3,54.4,15.9,24.4,14.0
2023-11-28,14.0,89,1,0,0,None,17.7,11.2,20.1,12.8,10.3,10.9
2023-11-29,7.9,61,0,1,0,None,13.1,15.7,29.4,15.6,15.7,22.0
2023-11-30,8.8,73,0,1,0,None,8.6,10.9,37.9,14.0,14.8,15.3
2023-12-01,4.2,72,0,0,0,None,14.1,10.2,30.3,10.6,7.8,19.7
2023-12-02,6.7,72,0,0,1,Weekend,6.3,8.8,26.7,11.8,12.6,7.2
2023-12-03,0.2,90,1,0,1,Weekend,9.6,5.4,30.9,11.6,9.6,9.4
2023-12-04,6.0,73,1,0,0,None,22.9,12.7,44.6,19.4,18.4,14.1
2023-12-05,4.7,85,1,0,0,None,12.6,7.8,37.6,12.1,11.7,13.1
2023-12-06,4.0,87,0,0,0,None,19.3,14.6,43.2,22.3,16.0,16.7
2023-12-07,3.6,80,0,1,0,None,10.9,11.4,24.4,15.1,12.1,13.3
2023-12-08,2.8,87,1,0,0,None,22.8,8.1,21.6,9.0,14.8,13.8
2023-12-09,5.3,78,0,0,1,Weekend,5.7,7.3,21.0,14.7,9.6,12.8
2023-12-10,1.8,92,1,0,1,Weekend,10.1,4.3,21.5,11.7,7.0,10.6
2023-12-11,0.5,87,0,1,0,None,15.0,18.5,36.1,23.5,13.8,21.9
2023-12-12,6.8,90,0,0,0,None,13.7,12.3,31.7,16.0,10.3,10.7
2023-12-13,0.5,91,0,1,0,None,14.8,17.9,46.9,15.1,13.9,21.0
2023-12-14,6.6,95,0,1,0,None,14.1,13.9,31.4,15.4,10.0,12.8
2023-12-15,1.2,94,0,1,0,None,8.6,10.6,30.3,12.9,10.4,12.2
2023-12-16,0.2,79,1,0,1,Weekend,11.3,6.3,24.5,11.7,8.7,13.3
2023-12-17,0.8,85,0,0,1,Weekend,5.9,8.2,26.2,15.5,9.0,8.1
2023-12-18,6.3,84,0,1,0,None,12.9,17.6,55.5,21.2,18.8,13.1
2023-12-19,6.0,77,0,0,0,None,12.9,13.2,22.1,16.1,14.1,11.7
2023-12-20,4.1,83,0,1,0,None,10.2,15.2,55.2,15.3,11.9,13.4
2023-12-21,2.8,93,1,0,0,None,19.1,9.9,35.4,10.3,16.3,16.8
2023-12-22,3.0,79,0,0,0,None,13.1,12.8,26.8,11.8,10.9,10.7
2023-12-23,1.1,91,0,0,1,Weekend,6.7,7.7,27.3,16.5,13.4,9.6
2023-12-24,0.6,71,0,0,1,Weekend,7.3,7.2,21.7,15.5,10.5,10.2
2023-12-25,3.0,86,0,0,1,Christmas Day,9.1,8.8,21.9,10.5,8.4,10.0
2023-12-26,5.9,74,0,1,1,Boxing Day,9.8,8.2,32.0,9.4,10.4,8.7
2023-12-27,5.0,90,1,0,0,None,27.9,8.4,54.9,12.3,21.3,25.3
2023-12-28,0.6,80,0,1,0,None,14.9,14.3,33.9,12.8,11.9,13.1
2023-12-29,4.5,78,0,1,0,None,10.9,10.7,23.0,18.8,8.4,10.9
2023-12-30,1.0,87,0,1,1,Weekend,9.2,9.4,16.9,9.7,15.5,8.1
2023-12-31,2.9,90,1,0,1,Weekend,12.1,5.6,28.7,14.4,7.2,12.2
