Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-10-27,8.2,74,1,0,0,None,22.6,7.1,23.5,12.9,16.2,12.9
2023-10-28,10.3,64,1,0,1,Weekend,17.0,8.9,22.0,13.7,13.5,7.8
2023-10-29,7.5,66,0,0,1,Weekend,5.5,6.3,23.3,17.1,13.0,9.4
2023-10-30,11.5,73,0,0,0,None,11.0,14.4,55.3,13.7,15.8,10.9
2023-10-31,12.1,80,0,1,0,None,8.6,9.8,31.8,18.1,10.0,10.4
2023-11-01,10.4,65,0,1,0,None,14.8,11.1,32.0,18.0,9.8,9.2
2023-11-02,10.0,72,0,0,0,None,8.0,12.1,26.4,16.2,14.4,10.1
2023-11-03,10.5,62,1,0,0,None,21.5,9.0,29.9,8.6,12.6,9.4
2023-11-04,8.8,65,0,1,1,Weekend,7.9,6.0,18.2,15.1,10.1,7.9
2023-11-05,10.2,70,0,1,1,Weekend,8.9,5.7,17.3,9.7,14.2,4.5
2023-11-06,8.9,74,0,1,0,None,15.5,15.0,44.9,14.6,16.2,19.1
2023-11-07,11.9,63,1,0,0,None,17.9,12.1,36.4,14.9,11.2,6.3
2023-11-08,11.1,70,0,1,0,None,10.5,12.3,47.8,13.2,17.2,11.1
2023-11-09,10.7,90,1,0,0,None,12.6,12.4,27.3,9.4,20.0,7.2
2023-11-10,10.2,81,1,0,0,None,16.7,11.8,22.5,10.9,14.0,6.3
2023-11-11,13.5,65,0,0,1,Weekend,10.3,8.1,27.0,17.5,9.6,7.2
2023-11-12,10.0,88,0,1,1,Weekend,6.9,6.0,21.7,9.3,16.6,8.6
2023-11-13,14.2,74,1,0,0,None,19.5,15.5,36.0,16.0,24.5,12.0
2023-11-14,14.4,77,0,1,0,None,10.4,10.1,22.4,13.1,7.6,6.5
2023-11-15,9.5,60,0,1,0,None,16.9,16.0,55.7,19.4,14.8,17.8
2023-11-16,10.9,69,1,0,0,None,20.2,13.5,33.8,14.2,17.4,9.9
2023-11-17,11.1,68,1,0,0,None,23.8,14.2,25.8,8.9,11.0,11.2
2023-11-18,9.5,88,0,0,1,Weekend,8.1,8.3,17.2,10.5,16.0,9.6
2023-11-19,12.0,65,1,0,1,Weekend,11.9,5.5,16.9,10.3,11.6,5.7
2023-11-20,9.2,74,0,0,0,None,14.6,17.9,35.1,19.9,14.1,25.3
2023-11-21,12.5,72,1,0,0,None,20.6,9.2,35.4,9.6,16.8,10.1
2023-11-22,10.7,81,0,0,0,None,17.6,13.9,33.2,22.5,19.0,11.2
2023-11-23,7.3,88,1,0,0,None,18.6,7.2,37.8,10.8,11.1,19.8
2023-11-24,12.0,82,0,1,0,None,11.0,14.1,37.4,12.6,11.8,9.9
2023-11-25,13.4,71,0,0,1,Weekend,6.4,8.1,22.0,10.1,17.4,7.2
2023-11-26,14.8,71,0,0,1,Weekend,5.8,9.3,26.1,9.4,12.3,4.7
2023-11-27,14.0,87,0,0,0,None,10.6,15.2,51.3,24.2,10.7,10.4
2023-11-28,10.2,82,1,0,0,None,21.6,11.4,20.8,9.7,15.2,11.5
2023-11-29,9.8,61,0,0,0,None,11.3,19.2,46.2,20.0,11.6,18.0
2023-11-30,11.0,89,0,1,0,None,9.6,13.9,24.1,18.9,9.3,10.1
2023-12-01,4.1,93,0,1,0,None,13.1,13.0,21.1,10.8,11.6,14.0
2023-12-02,2.5,79,1,0,1,Weekend,16.4,5.8,21.6,8.1,12.0,12.8
2023-12-03,4.7,71,0,0,1,Weekend,6.9,7.7,19.1,14.1,13.3,9.9
2023-12-04,3.8,85,0,0,0,None,13.2,10.1,56.1,14.4,14.2,21.4
2023-12-05,4.4,72,1,0,0,None,13.1,8.2,24.2,15.9,16.8,13.5
2023-12-06,2.9,89,0,1,0,None,11.7,18.5,44.2,22.0,12.2,25.5
2023-12-07,3.7,79,0,1,0,None,12.9,11.8,20.3,12.4,10.6,17.5
2023-12-08,3.3,80,0,0,0,None,13.3,14.2,20.1,13.8,12.7,10.4
2023-12-09,6.9,71,0,1,1,Weekend,9.5,7.3,30.3,10.8,13.4,11.2
2023-12-10,1.3,90,0,1,1,Weekend,9.0,8.6,18.8,11.8,16.7,8.7
2023-12-11,5.4,75,0,1,0,None,15.5,12.9,55.5,20.4,14.8,20.3
2023-12-12,5.4,85,0,0,0,None,9.9,14.2,39.6,18.0,8.1,10.4
2023-12-13,4.6,70,0,1,0,None,14.7,13.0,33.1,17.6,9.9,24.9
2023-12-14,1.9,87,1,0,0,None,18.1,5.6,30.1,11.6,12.1,15.4
2023-12-15,2.1,82,1,0,0,None,13.8,6.0,40.0,13.7,12.8,14.8
2023-12-16,4.1,85,1,0,1,Weekend,10.7,5.1,21.8,13.3,13.2,13.4
2023-12-17,4.2,82,1,0,1,Weekend,11.2,4.5,33.0,7.3,10.3,11.2
2023-12-18,1.5,89,0,1,0,None,12.5,10.9,30.7,23.0,13.5,23.5
2023-12-19,6.6,85,0,0,0,None,13.8,13.0,21.1,13.5,13.4,11.5
2023-12-20,2.5,88,1,0,0,None,24.2,9.4,33.6,18.1,21.3,24.3
2023-12-21,4.4,86,1,0,0,None,16.0,6.7,20.8,11.2,14.9,16.8
2023-12-22,3.3,85,0,0,0,None,11.3,9.7,25.5,10.6,11.2,18.8
2023-12-23,4.6,79,0,1,1,Weekend,6.3,7.5,17.4,15.7,11.3,10.6
2023-12-24,1.4,86,1,0,1,Weekend,10.5,4.6,31.8,8.6,11.5,12.1
2023-12-25,3.4,81,0,0,1,Christmas Day,5.6,6.1,29.2,7.6,7.9,8.6
2023-12-26,4.3,85,0,0,1,Boxing Day,6.7,9.5,22.2,7.6,6.8,13.7
2023-12-27,6.3,74,0,0,0,None,14.0,15.5,56.3,18.6,16.0,13.1
2023-12-28,4.4,88,0,0,0,None,7.7,7.6,20.9,18.2,7.9,19.7
2023-12-29,2.2,79,0,1,0,None,11.0,13.3,23.0,17.5,9.9,15.8
2023-12-30,2.6,77,0,1,1,Weekend,9.2,7.2,32.3,17.9,11.9,10.3
2023-12-31,1.3,71,0,1,1,Weekend,6.1,6.1,29.2,16.9,10.7,8.8
