Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2021-10-27,7.4,76,1,0,0,None,30.9,6.3,53.9,19.9,24.7,25.0
2021-10-28,13.3,65,0,0,0,None,14.1,9.0,38.9,20.0,14.3,12.3
2021-10-29,8.6,70,1,0,0,None,24.6,4.6,39.9,14.7,18.3,19.8
2021-10-30,9.8,61,0,1,1,Weekend,10.5,6.4,32.9,16.6,16.4,12.7
2021-10-31,12.7,83,0,1,1,Weekend,9.8,6.6,33.2,17.3,16.3,8.5
2021-11-01,11.5,81,1,0,0,None,29.8,11.8,56.5,19.3,24.0,14.8
2021-11-02,12.6,65,0,1,0,None,14.0,9.9,39.6,18.9,14.2,12.0
2021-11-03,11.1,78,0,0,0,None,17.8,12.5,54.0,25.7,19.3,15.2
2021-11-04,7.9,76,1,0,0,None,22.8,4.9,38.1,15.4,18.3,18.8
2021-11-05,7.6,70,1,0,0,None,24.7,4.8,39.6,15.4,19.5,19.8
2021-11-06,7.9,65,1,0,1,Weekend,17.1,3.2,33.2,13.2,12.6,12.6
2021-11-07,9.3,79,1,0,1,Weekend,17.4,3.2,31.3,13.8,12.8,13.9
2021-11-08,7.6,86,0,1,0,None,18.2,12.8,56.4,24.3,18.1,24.3
2021-11-09,7.4,72,0,0,0,None,14.4,9.1,37.3,20.0,14.1,19.8
2021-11-10,7.5,63,0,0,0,None,18.9,12.2,57.2,25.9,19.1,25.7
2021-11-11,10.6,89,0,0,0,None,13.9,9.3,36.8,18.5,14.0,12.4
2021-11-12,8.6,78,1,0,0,None,24.8,4.6,39.4,14.9,18.4,19.1
2021-11-13,14.7,67,1,0,1,Weekend,16.5,6.8,31.5,14.0,13.1,8.5
2021-11-14,7.1,69,0,0,1,Weekend,9.8,6.9,33.2,17.6,16.7,13.9
2021-11-15,8.8,75,1,0,0,None,31.5,6.3,52.3,19.7,24.5,25.6
2021-11-16,10.5,73,0,1,0,None,14.3,9.9,36.6,19.4,13.7,12.5
2021-11-17,8.6,70,0,0,0,None,18.1,12.1,55.1,23.7,18.7,24.3
2021-11-18,11.6,71,1,0,0,None,22.7,9.0,36.9,15.4,19.5,11.9
2021-11-19,13.3,79,0,0,0,None,14.5,9.4,38.1,19.3,14.7,12.0
2021-11-20,12.9,85,0,1,1,Weekend,10.0,6.7,30.6,17.6,16.1,8.1
2021-11-21,12.3,66,0,0,1,Weekend,10.1,6.8,30.3,17.8,15.8,8.7
2021-11-22,13.9,69,1,0,0,None,32.2,12.7,53.2,19.3,24.3,15.1
2021-11-23,14.5,79,0,0,0,None,14.8,9.1,36.1,19.8,14.0,11.3
2021-11-24,10.3,70,0,0,0,None,18.2,12.3,52.4,25.6,17.6,14.7
2021-11-25,13.7,82,0,0,0,None,14.5,9.8,39.6,20.0,14.8,12.4
2021-11-26,12.0,85,1,0,0,None,22.7,9.4,36.5,15.4,18.6,12.2
2021-11-27,14.0,89,0,1,1,Weekend,10.2,6.4,30.3,17.2,16.8,8.1
2021-11-28,7.2,87,0,1,1,Weekend,10.3,6.9,32.2,18.1,17.1,13.1
2021-11-29,10.9,84,0,0,0,None,19.5,12.6,55.7,23.6,17.9,16.1
2021-11-30,8.5,66,0,1,0,None,13.8,9.8,36.2,19.2,14.5,19.4
2021-12-01,5.7,80,0,1,0,None,18.0,12.6,52.3,24.9,18.4,25.1
2021-12-02,4.9,93,0,0,0,None,14.3,9.9,38.7,19.5,14.8,19.6
2021-12-03,2.7,90,1,0,0,None,24.3,4.6,36.5,15.5,18.2,19.5
2021-12-04,6.6,89,1,0,1,Weekend,17.2,3.5,32.5,13.3,13.5,13.6
2021-12-05,2.9,76,0,0,1,Weekend,10.5,6.5,32.8,17.5,16.7,13.4
2021-12-06,3.3,90,1,0,0,None,30.3,6.3,57.0,20.8,25.6,25.1
2021-12-07,4.1,82,0,0,0,None,13.8,9.4,36.2,19.9,14.6,19.3
2021-12-08,5.6,75,0,0,0,None,17.7,12.7,54.8,25.8,18.8,24.9
2021-12-09,0.1,75,1,0,0,None,23.1,4.9,39.3,15.4,20.0,19.6
2021-12-10,2.9,92,1,0,0,None,22.8,4.6,38.4,14.8,19.9,18.5
2021-12-11,3.9,73,0,0,1,Weekend,10.0,6.8,31.5,18.0,16.2,13.4
2021-12-12,3.8,79,0,1,1,Weekend,9.5,6.9,31.6,17.0,16.9,13.6
2021-12-13,6.8,79,0,1,0,None,19.1,12.7,56.2,25.9,19.1,25.2
2021-12-14,4.6,86,1,0,0,None,24.6,4.7,38.7,14.6,18.7,19.7
2021-12-15,3.9,89,0,1,0,None,18.2,12.1,55.9,25.5,18.9,23.9
2021-12-16,6.4,84,1,0,0,None,24.7,4.6,39.3,15.6,20.0,18.7
2021-12-17,2.6,79,0,0,0,None,13.6,9.1,37.4,19.5,13.8,19.0
2021-12-18,2.2,82,0,1,1,Weekend,10.4,6.8,31.7,17.1,16.7,13.9
2021-12-19,6.8,77,0,0,1,Weekend,9.5,6.7,32.2,17.0,17.1,12.7
2021-12-20,3.5,92,0,0,0,None,19.0,12.3,56.2,25.3,18.0,24.1
2021-12-21,3.3,77,0,1,0,None,13.8,9.0,36.4,19.5,14.3,19.6
2021-12-22,6.6,89,1,0,0,None,32.3,6.0,53.1,20.2,24.5,24.7
2021-12-23,2.1,85,0,0,0,None,14.7,9.6,39.4,18.9,13.7,18.6
2021-12-24,0.0,76,0,1,0,None,6.9,4.9,22.0,9.7,7.2,9.3
2021-12-25,2.0,87,0,1,1,Christmas Day,7.1,4.9,22.4,11.8,11.6,9.6
2021-12-26,3.3,86,0,0,1,Boxing Day,7.3,4.7,23.2,12.5,11.7,9.6
2021-12-27,4.1,71,0,1,1,Christmas Day (observed),7.2,4.5,23.8,10.0,6.8,9.2
2021-12-28,0.6,93,0,0,1,Boxing Day (observed),10.0,6.7,32.3,13.3,10.2,13.5
2021-12-29,1.5,92,0,0,0,None,19.4,12.7,55.3,24.3,18.8,25.1
2021-12-30,1.0,77,1,0,0,None,23.6,4.6,36.1,15.7,19.3,18.2
2021-12-31,6.9,85,1,0,0,None,23.8,4.5,39.5,14.4,19.6,19.7
