Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-10-27,11.9,86,1,0,0,None,23.7,9.1,37.2,14.9,18.0,12.1
2022-10-28,10.3,62,1,0,0,None,23.0,9.6,36.4,15.1,19.0,11.6
2022-10-29,11.8,73,0,1,1,Weekend,9.9,6.7,31.0,17.5,17.1,8.2
2022-10-30,13.6,66,0,1,1,Weekend,10.3,6.7,30.5,17.2,17.2,8.4
2022-10-31,14.9,62,0,0,0,None,18.6,11.7,55.4,24.4,18.8,15.5
2022-11-01,12.6,61,1,0,0,None,24.8,9.6,36.3,15.2,19.7,12.4
2022-11-02,7.2,81,0,1,0,None,18.3,12.3,51.9,23.6,19.3,25.0
2022-11-03,7.3,71,1,0,0,None,24.7,4.9,39.0,15.8,19.7,18.2
2022-11-04,7.5,67,0,1,0,None,14.1,9.3,37.8,18.8,13.7,18.8
2022-11-05,8.6,78,0,1,1,Weekend,10.0,6.4,33.3,17.5,16.2,13.2
2022-11-06,7.3,89,1,0,1,Weekend,15.8,3.3,31.4,13.1,13.5,13.7
2022-11-07,14.5,89,0,0,0,None,19.3,11.8,55.5,25.7,18.2,15.9
2022-11-08,9.2,86,0,1,0,None,14.2,9.2,39.7,19.1,14.4,18.3
2022-11-09,12.2,85,0,1,0,None,18.5,12.4,53.4,23.5,17.6,15.5
2022-11-10,10.0,86,0,0,0,None,14.9,9.0,39.0,19.9,14.6,12.1
2022-11-11,7.0,84,1,0,0,None,24.9,4.7,38.5,15.2,19.4,19.9
2022-11-12,9.6,75,1,0,1,Weekend,16.6,3.4,32.7,13.6,13.4,12.7
2022-11-13,12.0,66,0,0,1,Weekend,9.8,6.9,33.2,18.0,16.0,8.4
2022-11-14,9.4,71,1,0,0,None,32.4,6.0,55.4,20.0,25.5,25.3
2022-11-15,12.3,75,1,0,0,None,23.3,9.6,37.0,14.5,18.8,11.7
2022-11-16,14.5,79,0,0,0,None,18.8,12.7,56.5,24.2,18.2,15.9
2022-11-17,7.5,88,0,0,0,None,13.6,9.7,38.7,19.9,15.0,19.8
2022-11-18,11.3,60,0,0,0,None,14.7,9.8,38.9,18.1,13.8,11.8
2022-11-19,9.4,76,1,0,1,Weekend,16.2,3.5,31.9,13.7,12.7,12.9
2022-11-20,9.5,78,0,0,1,Weekend,10.4,6.8,31.3,16.8,17.3,13.0
2022-11-21,9.6,66,1,0,0,None,31.5,6.2,54.1,19.0,24.0,23.7
2022-11-22,9.2,86,1,0,0,None,23.3,4.7,38.0,15.4,19.2,18.4
2022-11-23,9.2,80,0,1,0,None,18.4,12.8,52.4,24.2,18.4,25.0
2022-11-24,10.5,69,0,1,0,None,14.4,9.5,36.4,18.8,13.9,11.9
2022-11-25,10.6,65,0,0,0,None,14.3,9.5,36.8,18.9,13.9,12.0
2022-11-26,14.7,74,0,1,1,Weekend,9.6,6.6,32.7,16.4,17.1,8.6
2022-11-27,10.3,86,1,0,1,Weekend,17.5,6.8,31.8,14.3,13.7,8.2
2022-11-28,12.7,78,0,1,0,None,17.7,12.7,52.4,26.0,18.5,16.0
2022-11-29,13.7,73,0,0,0,None,13.6,10.0,38.8,18.2,13.9,12.4
2022-11-30,7.2,81,1,0,0,None,30.8,6.3,53.1,19.3,24.7,25.1
2022-12-01,5.3,94,1,0,0,None,24.5,4.9,37.0,14.5,19.1,19.4
2022-12-02,0.8,93,0,0,0,None,13.8,10.0,38.1,19.2,14.4,18.5
2022-12-03,2.8,71,0,1,1,Weekend,9.5,6.7,33.5,16.9,16.6,13.8
2022-12-04,3.3,71,1,0,1,Weekend,17.5,3.4,31.8,13.3,13.4,13.3
2022-12-05,6.0,77,0,0,0,None,19.5,12.2,52.2,25.1,18.0,24.6
2022-12-06,6.0,93,1,0,0,None,23.6,4.6,39.7,14.7,18.1,18.9
2022-12-07,6.5,77,0,1,0,None,17.7,12.8,52.9,25.8,18.8,25.4
2022-12-08,4.3,73,0,1,0,None,14.8,9.5,36.9,18.7,14.5,19.0
2022-12-09,5.6,78,0,1,0,None,14.1,9.9,37.4,18.8,13.8,19.9
2022-12-10,6.9,77,1,0,1,Weekend,16.0,3.3,31.4,14.2,13.9,13.1
2022-12-11,1.2,86,1,0,1,Weekend,15.8,3.4,32.1,13.3,13.2,13.2
2022-12-12,3.0,84,0,0,0,None,19.3,11.7,57.1,24.3,18.0,25.6
2022-12-13,0.5,71,1,0,0,None,24.1,4.9,38.0,15.5,18.2,18.3
2022-12-14,4.9,75,0,0,0,None,18.7,12.6,56.0,25.9,17.7,25.4
2022-12-15,1.2,85,0,1,0,None,14.5,9.6,38.2,19.2,13.8,19.2
2022-12-16,4.4,88,0,0,0,None,13.8,9.3,38.4,19.6,13.9,18.7
2022-12-17,5.7,94,1,0,1,Weekend,16.8,3.4,33.1,13.7,13.1,13.2
2022-12-18,0.1,71,0,0,1,Weekend,9.7,6.4,31.2,18.1,17.2,13.1
2022-12-19,1.8,89,0,0,0,None,18.1,12.2,56.8,23.9,17.6,24.5
2022-12-20,7.0,74,1,0,0,None,23.2,5.0,39.6,15.1,19.8,18.7
2022-12-21,3.0,74,0,0,0,None,18.2,11.9,55.3,24.6,18.4,24.9
2022-12-22,3.1,88,0,1,0,None,14.7,10.0,37.5,18.5,14.1,19.6
2022-12-23,0.5,70,0,1,0,None,15.0,9.6,36.2,19.1,14.9,19.9
2022-12-24,4.3,77,0,0,1,Weekend,9.5,6.5,31.8,17.7,17.2,13.6
2022-12-25,5.1,93,0,0,1,Christmas Day,7.3,5.0,22.7,12.3,12.0,9.8
2022-12-26,0.4,76,0,0,1,Boxing Day,7.2,4.8,24.9,9.3,7.3,9.5
2022-12-27,5.3,82,1,0,1,Christmas Day (observed),17.2,3.4,33.3,10.7,13.0,13.8
2022-12-28,4.0,85,0,0,0,None,18.7,12.8,57.0,25.3,17.7,25.5
2022-12-29,2.6,86,1,0,0,None,23.4,4.8,38.9,15.4,18.0,19.7
2022-12-30,4.1,79,0,0,0,None,13.6,9.5,37.7,19.8,14.1,19.9
2022-12-31,3.0,88,1,0,1,Weekend,16.5,3.3,30.7,13.3,13.2,13.1
