Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-10-27,10.8,78,0,1,0,None,11.5,13.3,22.5,12.4,7.6,12.0
2023-10-28,10.3,62,1,0,1,Weekend,13.3,9.8,18.1,11.6,12.3,5.9
2023-10-29,9.9,88,0,1,1,Weekend,7.0,7.5,22.3,11.4,13.2,11.5
2023-10-30,14.7,89,0,0,0,None,10.0,12.5,39.2,18.9,13.8,10.4
2023-10-31,7.9,69,0,0,0,None,12.7,8.8,36.5,18.3,8.8,14.9
2023-11-01,8.7,60,0,0,0,None,12.3,16.6,48.2,14.3,17.9,20.9
2023-11-02,14.2,88,0,1,0,None,14.6,10.8,37.8,11.7,12.9,7.1
2023-11-03,14.3,84,1,0,0,None,20.0,13.8,25.9,15.2,19.8,7.7
2023-11-04,7.1,74,1,0,1,Weekend,13.1,3.5,27.0,9.3,10.0,8.7
2023-11-05,10.6,84,1,0,1,Weekend,10.0,6.3,31.6,11.7,13.5,8.0
2023-11-06,9.0,83,0,1,0,None,13.3,14.3,53.8,25.9,11.3,20.2
2023-11-07,8.3,72,0,1,0,None,11.3,9.5,37.3,17.5,13.1,17.5
2023-11-08,12.0,63,0,0,0,None,19.2,11.5,45.8,14.5,12.4,8.1
2023-11-09,13.3,65,1,0,0,None,23.8,8.3,36.1,13.3,16.7,11.0
2023-11-10,11.9,86,0,1,0,None,9.6,12.1,33.5,14.6,14.2,8.3
2023-11-11,11.7,76,0,1,1,Weekend,7.7,6.2,18.7,17.4,14.7,4.5
2023-11-12,11.5,86,0,1,1,Weekend,7.2,8.5,29.7,11.6,16.9,8.4
2023-11-13,11.6,67,0,1,0,None,11.0,15.5,44.9,23.0,13.9,11.4
2023-11-14,11.5,68,0,1,0,None,14.0,9.1,23.3,16.1,14.7,7.8
2023-11-15,11.7,87,0,0,0,None,12.6,18.2,52.4,17.0,12.9,8.9
2023-11-16,15.0,71,0,1,0,None,13.7,8.4,27.0,17.1,10.3,11.2
2023-11-17,8.9,61,0,0,0,None,9.3,12.9,30.6,10.9,9.8,13.4
2023-11-18,13.4,69,0,1,1,Weekend,9.0,6.9,27.5,12.0,16.0,6.8
2023-11-19,10.8,79,1,0,1,Weekend,14.3,6.7,24.3,9.9,7.2,5.1
2023-11-20,11.2,62,0,1,0,None,17.0,14.7,49.4,20.6,19.4,12.2
2023-11-21,14.4,89,1,0,0,None,24.9,11.1,36.2,9.1,16.5,9.7
2023-11-22,11.8,83,1,0,0,None,30.3,13.2,40.9,20.0,22.7,15.1
2023-11-23,7.2,62,0,1,0,None,10.2,11.9,25.2,19.3,8.9,14.4
2023-11-24,13.5,60,0,1,0,None,7.8,8.1,31.8,11.6,11.7,10.6
2023-11-25,8.2,88,1,0,1,Weekend,10.3,6.2,18.0,10.8,10.7,8.2
2023-11-26,7.2,68,1,0,1,Weekend,16.5,5.2,26.0,9.8,9.9,12.4
2023-11-27,11.5,82,1,0,0,None,29.6,15.9,41.7,11.2,23.6,9.9
2023-11-28,13.0,74,1,0,0,None,14.2,14.1,24.0,8.7,12.4,10.3
2023-11-29,8.6,67,0,1,0,None,19.4,14.4,56.9,22.1,9.9,18.5
2023-11-30,10.7,82,1,0,0,None,22.7,9.9,21.7,13.2,15.2,8.3
2023-12-01,6.3,81,0,0,0,None,13.6,11.1,26.4,14.6,9.5,16.4
2023-12-02,4.1,76,0,0,1,Weekend,9.2,9.4,19.9,12.7,13.4,8.2
2023-12-03,1.2,79,0,0,1,Weekend,9.1,5.9,24.0,16.6,16.4,13.7
2023-12-04,5.1,75,1,0,0,None,32.4,12.7,38.7,14.1,18.9,13.4
2023-12-05,1.8,88,0,0,0,None,14.4,11.9,25.0,10.0,12.5,11.6
2023-12-06,4.1,78,0,1,0,None,12.2,15.0,51.5,13.7,11.6,26.0
2023-12-07,4.9,73,0,0,0,None,12.9,9.9,35.9,10.4,14.5,19.7
2023-12-08,1.7,86,1,0,0,None,21.2,5.9,39.0,8.7,12.9,12.9
2023-12-09,0.6,85,1,0,1,Weekend,16.3,3.6,27.8,9.5,14.0,13.4
2023-12-10,5.3,84,0,0,1,Weekend,8.2,7.0,18.6,11.3,15.2,13.1
2023-12-11,0.6,86,1,0,0,None,29.7,7.6,45.6,11.8,20.8,19.6
2023-12-12,6.9,79,0,1,0,None,10.5,10.0,38.4,14.7,8.2,18.4
2023-12-13,1.2,85,1,0,0,None,21.7,8.2,49.3,12.4,15.6,25.2
2023-12-14,5.9,95,1,0,0,None,20.3,6.8,37.5,11.2,13.7,16.9
2023-12-15,4.1,95,0,1,0,None,8.1,9.2,33.5,13.9,12.0,17.2
2023-12-16,4.3,83,1,0,1,Weekend,16.3,4.6,18.1,12.5,10.9,13.1
2023-12-17,1.4,79,0,1,1,Weekend,7.3,6.6,26.3,9.7,11.4,8.2
2023-12-18,5.1,88,0,0,0,None,17.1,13.4,46.0,23.9,18.4,22.3
2023-12-19,0.5,71,1,0,0,None,20.1,5.7,36.1,14.3,14.4,19.5
2023-12-20,6.8,87,0,0,0,None,10.8,17.6,55.7,22.1,14.6,25.9
2023-12-21,5.2,78,0,0,0,None,10.9,14.5,38.3,15.8,12.2,15.9
2023-12-22,2.2,94,0,1,0,None,13.1,9.0,31.9,11.5,12.0,15.4
2023-12-23,0.5,90,0,0,1,Weekend,7.3,9.2,27.4,13.1,17.4,7.7
2023-12-24,4.9,77,1,0,1,Weekend,14.5,4.2,29.6,9.3,12.8,11.0
2023-12-25,1.4,90,0,1,1,Christmas Day,10.3,7.9,31.4,13.8,9.6,8.8
2023-12-26,5.5,72,0,1,1,Boxing Day,7.0,9.7,32.0,7.9,6.8,10.0
2023-12-27,0.4,83,0,0,0,None,12.9,14.8,53.9,15.5,17.6,15.7
2023-12-28,1.0,86,1,0,0,None,18.8,8.3,39.5,14.2,16.6,17.6
2023-12-29,6.4,78,0,0,0,None,10.4,14.0,39.4,17.3,8.1,14.8
2023-12-30,1.4,94,1,0,1,Weekend,15.3,3.7,27.1,9.2,7.8,8.1
2023-12-31,5.5,92,0,0,1,Weekend,7.5,8.3,21.1,12.7,13.0,13.2
