Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2021-10-27,14.5,67,0,0,0,None,19.1,11.7,52.1,25.2,18.7,15.7
2021-10-28,10.8,61,1,0,0,None,24.3,9.1,36.5,15.9,19.2,12.4
2021-10-29,9.6,66,0,0,0,None,14.6,9.6,37.1,18.3,14.4,18.1
2021-10-30,12.1,61,0,0,1,Weekend,10.2,6.6,32.4,18.2,15.8,8.6
2021-10-31,10.7,71,0,0,1,Weekend,10.2,6.6,31.1,17.6,16.1,8.5
2021-11-01,11.1,90,0,0,0,None,18.0,12.3,56.7,25.7,18.9,16.2
2021-11-02,7.8,86,1,0,0,None,23.7,4.6,37.9,15.1,18.8,18.3
2021-11-03,7.1,84,0,0,0,None,18.4,12.9,54.0,25.0,18.7,25.6
2021-11-04,13.4,84,0,0,0,None,14.4,9.4,36.5,19.4,14.0,11.7
2021-11-05,13.8,78,1,0,0,None,24.3,9.2,38.2,14.6,18.7,11.9
2021-11-06,8.0,84,0,1,1,Weekend,10.4,7.0,33.1,18.0,16.4,13.9
2021-11-07,7.3,70,1,0,1,Weekend,15.8,3.2,31.4,14.2,13.5,13.1
2021-11-08,11.8,83,1,0,0,None,32.5,12.8,53.9,20.4,24.8,15.1
2021-11-09,13.2,63,0,0,0,None,13.9,9.5,37.5,18.6,14.8,11.6
2021-11-10,11.1,78,0,0,0,None,19.5,12.4,56.6,24.9,18.6,15.5
2021-11-11,8.9,82,0,1,0,None,14.2,9.7,39.4,18.4,14.3,18.3
2021-11-12,8.6,79,0,0,0,None,13.7,9.2,37.5,19.3,14.0,20.0
2021-11-13,7.1,73,0,0,1,Weekend,10.1,6.9,30.5,17.8,17.1,12.6
2021-11-14,14.3,63,1,0,1,Weekend,17.1,6.7,32.9,14.0,13.6,8.1
2021-11-15,10.3,76,0,1,0,None,18.6,11.9,52.3,24.0,18.2,14.9
2021-11-16,14.2,69,0,1,0,None,14.4,9.4,37.5,18.5,14.1,11.3
2021-11-17,9.4,90,1,0,0,None,31.6,6.3,52.1,19.4,24.4,26.0
2021-11-18,14.8,66,0,1,0,None,14.4,10.0,36.4,18.0,14.2,11.3
2021-11-19,11.6,70,0,0,0,None,13.9,9.2,39.9,18.1,13.7,11.3
2021-11-20,10.8,90,0,1,1,Weekend,9.8,6.8,30.7,17.8,16.4,8.0
2021-11-21,7.1,75,0,1,1,Weekend,10.3,6.7,33.0,18.0,15.8,12.7
2021-11-22,11.5,84,1,0,0,None,29.9,11.9,55.1,19.8,25.1,14.6
2021-11-23,14.6,82,0,0,0,None,15.0,9.6,36.7,20.0,14.2,12.1
2021-11-24,11.8,76,1,0,0,None,30.9,11.7,54.6,19.4,23.5,15.1
2021-11-25,7.1,86,0,0,0,None,14.5,9.7,39.8,18.7,13.8,19.4
2021-11-26,14.2,65,0,1,0,None,13.9,9.0,36.3,18.4,14.6,11.6
2021-11-27,10.4,79,0,0,1,Weekend,10.4,6.6,32.7,17.8,17.1,8.7
2021-11-28,7.9,76,1,0,1,Weekend,16.7,3.2,32.5,13.2,13.3,13.0
2021-11-29,9.4,67,0,1,0,None,18.2,12.1,54.4,25.2,18.4,24.0
2021-11-30,11.3,74,1,0,0,None,23.5,9.0,39.9,14.5,19.5,11.9
2021-12-01,6.4,70,1,0,0,None,30.2,6.0,52.6,20.1,25.7,25.3
2021-12-02,5.3,79,1,0,0,None,23.7,4.7,36.7,14.7,19.7,18.8
2021-12-03,1.4,81,0,1,0,None,14.3,9.6,38.2,19.4,13.9,18.2
2021-12-04,6.1,80,0,0,1,Weekend,9.8,6.9,30.7,16.6,16.9,13.2
2021-12-05,4.3,94,0,1,1,Weekend,9.6,6.6,31.2,16.7,16.0,13.4
2021-12-06,6.9,92,1,0,0,None,30.5,5.9,52.7,19.6,23.6,24.0
2021-12-07,4.1,73,0,1,0,None,14.5,9.6,36.4,20.0,13.8,19.0
2021-12-08,1.4,91,1,0,0,None,29.8,6.2,53.9,19.5,25.8,24.8
2021-12-09,6.1,90,1,0,0,None,23.6,4.5,37.3,14.5,19.7,19.2
2021-12-10,3.7,73,0,0,0,None,14.5,9.5,39.8,19.9,13.9,19.2
2021-12-11,3.6,75,0,0,1,Weekend,9.7,6.3,33.5,17.5,15.8,13.0
2021-12-12,4.4,78,1,0,1,Weekend,17.2,3.2,31.1,13.5,12.9,13.8
2021-12-13,1.6,80,0,1,0,None,17.9,12.7,55.6,24.4,19.1,23.5
2021-12-14,6.0,92,0,1,0,None,14.9,9.0,39.1,18.9,14.2,18.9
2021-12-15,0.0,91,0,1,0,None,19.3,12.5,52.7,25.7,18.4,25.9
2021-12-16,5.7,95,1,0,0,None,24.0,5.0,39.1,14.7,19.3,18.5
2021-12-17,4.4,93,0,1,0,None,13.5,9.1,37.7,18.6,14.6,18.1
2021-12-18,0.8,74,1,0,1,Weekend,16.8,3.3,31.6,13.1,12.6,13.5
2021-12-19,0.3,95,0,1,1,Weekend,9.9,6.4,33.0,17.2,17.3,13.7
2021-12-20,4.8,78,1,0,0,None,32.4,6.1,56.4,20.6,23.9,24.9
2021-12-21,6.5,81,1,0,0,None,24.4,4.8,37.9,14.9,18.9,19.5
2021-12-22,5.4,79,0,0,0,None,17.7,12.2,54.2,24.8,18.8,24.2
2021-12-23,5.0,90,0,0,0,None,14.6,9.3,39.6,19.1,13.7,19.0
2021-12-24,6.2,72,1,0,0,None,12.3,2.4,23.4,7.4,9.0,9.1
2021-12-25,6.8,80,0,1,1,Christmas Day,7.2,4.8,22.8,11.8,11.4,9.4
2021-12-26,6.5,84,1,0,1,Boxing Day,11.8,2.3,22.9,10.2,9.4,9.2
2021-12-27,3.8,81,0,0,1,Christmas Day (observed),7.5,4.7,24.7,9.6,7.3,9.7
2021-12-28,1.8,80,1,0,1,Boxing Day (observed),15.8,3.2,31.5,11.1,13.7,13.2
2021-12-29,3.1,90,0,0,0,None,19.1,12.2,55.1,26.0,18.6,24.5
2021-12-30,3.0,79,1,0,0,None,23.8,4.8,37.6,14.7,20.0,19.2
2021-12-31,4.6,90,1,0,0,None,23.6,4.8,36.4,14.6,20.0,19.2
